title,company,location,posted_time,description,link
scripting consultant,Savantis Solutions LLC,"New York, NJ",11 hours ago,"Performs program design, coding, benchmark testing, debugging and documentation. Responsible for apps dealing with the overall...",https://www.dice.com/jobs/detail/scripting-consultant-Savantis-Solutions-LLC-New-York-NJ-10001/10116737/2019%26%2345903
System Admin (Vmware),Hire IT People,"Greenwich, CT",2 days ago,"Hello, Position Role System Admin (Vmware) Location Stamford CT Job Description: Seeking an ESX/VMWare Systems Admin (SysAdmin) who...",https://www.dice.com/jobs/detail/System-Admin-%28Vmware%29-Hire-IT-People-Greenwich-CT-06831/10477050/2019%26%234529665
scripting consultant,Savantis Solutions LLC,"New York, NJ",11 hours ago,"Performs program design, coding, benchmark testing, debugging and documentation. Responsible for apps dealing with the overall...",https://www.dice.com/jobs/detail/scripting-consultant-Savantis-Solutions-LLC-New-York-NJ-10001/10116737/2019%26%2345903
JavaScript Developer,Techstar Consulting Inc.,"Piscataway, NJ",7 days ago,Job Title: JavaScript Developer Location: Branchburg-NJ-USA Duration: 6+ Months Contract - Significant Python and Javascript Knowledge...,https://www.dice.com/jobs/detail/JavaScript-Developer-Techstar-Consulting-Inc.-Piscataway-NJ-08854/10201253/2019%26%23454183
"Product Analytics, Experimentation",Kforce Technology Staffing,"Brooklyn, NY",11 hours ago,"RESPONSIBILITIES: Kforce has a client in search of a Product Analytics, Experimentation in Brooklyn, New York (NY). Summary: The...",https://www.dice.com/jobs/detail/Product-Analytics%2C-Experimentation-Kforce-Technology-Staffing-Brooklyn-NY-11201/kforcecx/ITAQG1865598
Senior Automation Engineer,"TSR Consulting Services, Inc.","New York, NY",moments ago,"MEDIA SERVICES DURATION: 12+ MONTHS LOCATION: New York, NY OVERALL SUMMARY A company is seeking an experienced QA Automation Engineer",https://www.dice.com/jobs/detail/Senior-Automation-Engineer-TSR-Consulting-Services%2C-Inc.-New-York-NY-10001/tsrny/19%26%234504049
KDB+ DEVELOPER,"TSR Consulting Services, Inc.","New York, NY",moments ago,Senior KDB+/Q Developer NYC Long Term Contract Financial KDB is the strategic platform for realtime analytics across multiple front...,https://www.dice.com/jobs/detail/KDB%2B-DEVELOPER-TSR-Consulting-Services%2C-Inc.-New-York-NY-10019/tsrny/19%26%234503978
Senior UI Developer,Kforce Technology Staffing,"New York, NY",11 hours ago,RESPONSIBILITIES: Kforce's client is looking to bring on a Senior UI Developer to join their team. Summary: The environment is,https://www.dice.com/jobs/detail/Senior-UI-Developer-Kforce-Technology-Staffing-New-York-NY-10007/kforcecx/ITAQG1865270
UI Developer,Kforce Technology Staffing,"New York, NY",11 hours ago,"RESPONSIBILITIES: Kforce's client is looking to bring in an experienced UI Developer to join their growing team in New York,",https://www.dice.com/jobs/detail/UI-Developer-Kforce-Technology-Staffing-New-York-NY-10007/kforcecx/ITAQG1865267
Software Developer,"Stefanini, Inc.","New York, NY",moments ago,Stefanini is looking for a Software Developer in NY. Duties: The FICC Systematic Market Making (SMM) business consolidates and expands,https://www.dice.com/jobs/detail/Software-Developer-Stefanini%2C-Inc.-New-York-NY-10282/10106616/33244
Middleware Developer,ERP,Nj,1 day ago,"Requirements: Minimum 7 years' experience in technology engineering or operations with expertise in Linux and middleware, technologies...",https://www.dice.com/jobs/detail/Middleware-Developer-ERP--NJ-07030/10114195/2019%26%23454471
DevOps Engineer,The Engine Group,"New York, NY",2 hours ago,"Job Description: Location: US-NY-New York ID: 2019-2601 Overview EMX is a leading marketing technology company, leveraging a patented,...",https://www.dice.com/jobs/detail/DevOps-Engineer-The-Engine-Group-New-York-NY-10016/906563BA/116014752
Offensive Security Engineer,News Corp,"New York, NY",2 hours ago,"Job Description: As a global media and information services company, News Corp understands the importance of data security and...",https://www.dice.com/jobs/detail/Offensive-Security-Engineer-News-Corp-New-York-NY-10036/906563BA/116134777
Full-Stack Software Engineer,Accuity Delivery Systems LLC,"New York, NY",2 hours ago,Job Description: Accuity Delivery Systems is seeking a creative and self-motivated Full Stack Software Engineer. This engineer will...,https://www.dice.com/jobs/detail/Full%26%2345Stack-Software-Engineer-Accuity-Delivery-Systems-LLC-New-York-NY-10019/906563BA/116213101
Sr. Big Data Engineer,Kforce Technology Staffing,"New York, NY",11 hours ago,"RESPONSIBILITIES: Kforce has a client that is seeking a Sr. Big Data Engineer in New York, New York (NY). Summary:",https://www.dice.com/jobs/detail/Sr.-Big-Data-Engineer-Kforce-Technology-Staffing-New-York-NY-10285/kforcecx/ITAQG1866112
Software Developer - Web...,"TSR Consulting Services, Inc.","Montvale, NJ",moments ago,"Title: Software Developer Location: Montvale, NJ Industry: Accounting W2 ONLY Responsibilities/Qualfications: Architect and develop...",https://www.dice.com/jobs/detail/Software-Developer-%26%2345-Web-Applications-I-TSR-Consulting-Services%2C-Inc.-Montvale-NJ-07645/tsrnj/19%26%234504140
AWS Architect,Intone Networks Inc.,"New York, NY",1 hour ago,"Role: AWS Architect Location: New York , NY Duration: Long Term Contract Job Description: Enterprise level experience AWS solution...",https://www.dice.com/jobs/detail/AWS-Architect-Intone-Networks-Inc.-New-York-NY-10001/10423087/2019%26%2345338
FileMaker Developer,RedStream Technology LLC,"Paramus, NJ",16 minutes ago,"FileMaker Developer Paramus, NJ - Contract role This position requires an experienced FileMaker Pro Advanced developer to work...",https://www.dice.com/jobs/detail/FileMaker-Developer-RedStream-Technology-LLC-Paramus-NJ-07652/10228510/TR%26%234511894
Production Support Analyst,"VDart, Inc.","New York, NY",7 minutes ago,"VDart – We are a Global Information Technology Services & Workforce Solutions firm headquartered out of Atlanta, GA with...",https://www.dice.com/jobs/detail/Production-Support-Analyst-VDart%2C-Inc.-New-York-NY-10001/10330808/2019%26%234513200
Senior Middleware Operations...,"Fast Switch, Ltd.","Jersey City, NJ",8 minutes ago,Senior Middleware Operations Engineer Role: An outstanding career opportunity with a leading provider of securities brokerage services...,https://www.dice.com/jobs/detail/Senior-Middleware-Operations-Engineer-Fast-Switch%2C-Ltd.-Jersey-City-NJ-07304/fastoh/56091%26%2345107
Senior Applications Systems...,Useready,"Manhattan, NY",8 minutes ago,USEReady has an immediate long term contract opportunity for a Senior Application Systems Developer in NY City. The ideal candidate,https://www.dice.com/jobs/detail/Senior-Applications-Systems-Developer-%26%2345-ETL-Useready-Manhattan-NY-10024/designnj1/BBBH16393%26%2345126
Middleware Operations Engineer,Experis,"Jersey City, NJ",8 minutes ago,Greetings! We are looking for an Middleware Operations Engineer for one of our direct client in Jersey City - preferred.,https://www.dice.com/jobs/detail/Middleware-Operations-Engineer-Experis-Jersey-City-NJ-07304/COMSYSD/FOX_11460350%26%234528
Application Security Engineer,SPIN Analytics and Strategy,"Short Hills, NJ",8 minutes ago,"Application Security Engineer Shorthills,NJ Responsibilities Implement a source code scanner tool such as Checkmarx or Fortify,...",https://www.dice.com/jobs/detail/Application-Security-Engineer-SPIN-Analytics-and-Strategy-Short-Hills-NJ-07078/RTX1aa5d2/JPC13%26%234513
AWS IAM Expert,Siri Infosolutions Inc,"New York, NY",7 minutes ago,"Position: AWS IAM Expert Location: New York City, NY Duration: 12+ Months Responsibilities:- Create and manage AWS IAM policies,...",https://www.dice.com/jobs/detail/AWS-IAM-Expert-Siri-Infosolutions-Inc-New-York-NY-10001/10212489a/2019%26%234514561
Cloud Solution Architect,Experis,"Woodbridge, NJ",6 minutes ago,"Hi, We have an urgent requirement from our Client based at Iselin, New Jersey. If you are interested please send",https://www.dice.com/jobs/detail/Cloud-Solution-Architect-Experis-Woodbridge-NJ-07095/COMSYSD/FOX_11459540%26%2345602
Linux System Engineer,Experis,"New York, NY",6 minutes ago,We're hiring Junior to Mid-level System Engineers for our client - a Multinational Investment Bank to be part of their,https://www.dice.com/jobs/detail/Linux-System-Engineer-Experis-New-York-NY-10008/COMSYSD/FOX_11424428%26%2345866
Software Programmer,Experis,"Queens, NY",6 minutes ago,"URGENT NEED Software Programmer for Electronic Case Reporting (ECR) project!!! Location: 28th Street, Long Island City, New York 11101...",https://www.dice.com/jobs/detail/Software-Programmer-Experis-Queens-NY-11415/COMSYSD/FOX_11457210%26%2345315
QA Test Automation Engineer,NYC Dept of Info Technology (DoITT),"New York, NY",2 weeks ago,"QA Test Automation Engineer Salary: up to $110,000 Commensurate with Experience Excellent Benefits Brooklyn, NY Job Description: Work...",https://www.dice.com/jobs/detail/QA-Test-Automation-Engineer-NYC-Dept-of-Info-Technology-%28DoITT%29-New-York-NY-10001/10110574/416883
Data Analyst/ Business Analyst,TCG Digital - NJ,"Nyc, NY",2 weeks ago,Role1: Position : Analytics Consultant/ Business Analyst Location: NJ / NY / CT Start: Immediate Duration: 6 months Skillsets:...,https://www.dice.com/jobs/detail/Data-Analyst%26%2347-Business-Analyst-TCG-Digital-%26%2345-NJ-Nyc-NY-10001/90922878/6331522
Tech Lead - C++ Developer,Spinnaker Search Group LLC,"Iselin, NJ",1 week ago,A financial services and technology client of ours based out of New York City is looking to bring on an,https://www.dice.com/jobs/detail/Tech-Lead-%26%2345-C%2B%2B-Developer-Spinnaker-Search-Group-LLC-Iselin-NJ-08830/10494670/6327273
DevOps Engineer / Cloud Developer,Vega Consulting Solutions,"Parsippany-troy Hills, NJ",4 days ago,"VEGA IS HIRING! Actively searching for a CloudDeveloper for a Permanent Position with our direct client in Parsippany, NJ. This",https://www.dice.com/jobs/detail/DevOps-Engineer-%26%2347-Cloud-Developer-Vega-Consulting-Solutions-Parsippany%26%2345troy-Hills-NJ-/vega/KM12132
Software Engineer Risk Developer,Gotham Technology,"New York, NY",19 hours ago,International global alternative asset management client of ours in Midtown Manhattan is looking to add a talented Software Engineer...,https://www.dice.com/jobs/detail/Software-Engineer-Risk-Developer-Gotham-Technology-New-York-NY-10001/10486491/NW%26%2345RiskDev
Cloud Architect-AWS solution...,Tephra Inc.,"Edison, NJ",15 hours ago,"10-12 years of overall IT experience in architecting, designing and building enterprise systems with minimum 3 in architecting,...",https://www.dice.com/jobs/detail/Cloud-Architect%26%2345AWS-solution-architect-Tephra-Inc.-Edison-NJ-08817/10462853/RJ25025
Devops Architect - NYC,Tephra Inc.,"New York, NY",15 hours ago,We are seeking DevOps Solutions Architect with extensive technical expertise to work with customers' complex business problems. In...,https://www.dice.com/jobs/detail/Devops-Architect-%26%2345-NYC-Tephra-Inc.-New-York-NY-10001/10462853/RJ25019
Data Intelligence & Analytics...,Wheelhouse Capital LLC,"Yonkers, NY",2 weeks ago,We are a brand name industry leading organization that has been in business for over 75 years. We are a,https://www.dice.com/jobs/detail/Data-Intelligence-%26-Analytics-Manager-Needed-At-Global-Firm-Wheelhouse-Capital-LLC-Yonkers-NY-10701/10369001/6297948
Data Intelligence & Analytics...,Wheelhouse Capital LLC,"White Plains, NY",2 weeks ago,We are a brand name industry leading organization that has been in business for over 75 years. We are a,https://www.dice.com/jobs/detail/Data-Intelligence-%26-Analytics-Manager-Needed-At-Global-Firm-Wheelhouse-Capital-LLC-White-Plains-NY-10601/10369001/6297967
Android Developer Just in!,Access Staffing,"New York, NY",2 weeks ago,Android Developer Just in! Leading NYC organization has newly created position for multi-talented Android Developer to join expanding...,https://www.dice.com/jobs/detail/Android-Developer-Just-in%21-Access-Staffing-New-York-NY-10017/accperny/17211277
Senior Cisco Network Engineer -...,Stone Search,"New York, NY",1 week ago,Our client is seeking a Senior (SNE) Network Engineer with a strong background in network and wireless technologies to join,https://www.dice.com/jobs/detail/Senior-Cisco-Network-Engineer-%26%2345-Full-Time-Local-Only-Stone-Search-New-York-NY-10001/10238328/6339983
ETL/ Big Data Developer - Fixed...,CoTalent,"Newark, NJ",2 weeks ago,About the Company This is a well known financial services organization who have offices in all major cities across the,https://www.dice.com/jobs/detail/ETL%26%2347-Big-Data-Developer-%26%2345-Fixed-Income%2C-NEWARK%2C-New-Jersey-CoTalent-Newark-NJ-07101/91102393/6305489
Applications Developer Team...,Paradigm Partners LLC,"New York, NY",1 week ago,"Stability, Technology and Fantastic Benefits including Free Tuition for you and your spouse. Summary NYC based prestigious University...",https://www.dice.com/jobs/detail/Applications-Developer-Team-Lead%26%2347Prestigious-University%26%2347Great-benefits-including-free-tuition-Paradigm-Partners-LLC-New-York-NY-10001/10221476/6008235
Azure Cloud Solutions Architect -...,Premium Information Technology,"Edison, NJ",4 days ago,Job Title Azure Cloud Solutions Architect Location:-Edison NJ Position Type:-Full time Number of Positions:-3 Azure This role will be...,https://www.dice.com/jobs/detail/Azure-Cloud-Solutions-Architect-%26%2345-Edison-NJ-Premium-Information-Technology-Edison-NJ-08817/prepa001/JPC203%26%2345203
OMS Implementation & Support...,Next Step Systems,"Great Neck, NY",23 hours ago,"OMS Implementation & Support Engineer - Interview Now! ***Company has experienced significant growth, having doubled in size the...",https://www.dice.com/jobs/detail/OMS-Implementation-%26-Support-Engineer-%26%2345-Interview-Now%21-%26%2345-M-Next-Step-Systems-Great-Neck-NY-11020/NEXIL001/6327150
Lead Engineer--Fulltime position,InfoPeople Corp,"Nyc, NY",22 hours ago,"InfoPeople Corporation is currently seeking an Lead Engineer with our direct client in their NYC, NY location. This is a",https://www.dice.com/jobs/detail/Lead-Engineer%26%2345%26%2345Fulltime-position-InfoPeople-Corp-Nyc-NY-10001/10186340/HL0001
Java Developer (Associate /...,BNY Mellon Corporation,"New York, NY",4 days ago,Our software engineers develop the next-generation technologies that impact how billions of people around the world participate in the...,https://www.dice.com/jobs/detail/Java-Developer-%28Associate-%26%2347-Intermediate-levels%29-BNY-Mellon-Corporation-New-York-NY-10001/91003102/6334141
Java Technical Leads/Architect -...,InfiCare Technologies,"New York City, NY",8 minutes ago,"Title: Java Technical Leads/ Architect Job Location: DE, PA, NJ, NY, DC, NC, MA Any of these locations, (60-70% Travel",https://www.dice.com/jobs/detail/Java-Technical-Leads%26%2347Architect-%26%2345-Full-Time-role_Pls-check-InfiCare-Technologies-New-York-City-NY-10259/10113809/2019%26%234521527
System Reliability Engineer (NYC...,Gambit Technologies Inc,"New York, NY",1 day ago,System Reliability Engineer (NYC $200 - $300k) A top fin-tech shop in NYC is looking to bring in reliability engineers,https://www.dice.com/jobs/detail/System-Reliability-Engineer-%28NYC-%24200-%26%2345-%24300k%29-Gambit-Technologies-Inc-New-York-NY-10001/10116662/JP120364212
Devops with ELK Stack Developer,Spectra Group,"Hoboken, NJ",2 weeks ago,"Role: ELK Stack Sr. Developer Location: Hoboken, NJ Duration: 6+ months Any visa will work Job Description: Design and implement",https://www.dice.com/jobs/detail/Devops-with-ELK-Stack-Developer-Spectra-Group-Hoboken-NJ-07030/10448217A/ELK_Stack
Certified AWS Architect with Devops,Virtusa,"New York, NY",1 week ago,"We are looking for AWS Architect New York, NY. This is a contract position. Job Description: Enterprise level experience Experience",https://www.dice.com/jobs/detail/Certified-AWS-Architect-with-Devops-Virtusa-New-York-NY-10001/10115393/6337253
Sr. Windows Engineer and Linux...,Make Corporation,"New York, NY",4 days ago,"Sr. Windows Engineer and Linux Engineer #JP 20249 If this position is of interest to you, please email your resume",https://www.dice.com/jobs/detail/Sr.-Windows-Engineer-and-Linux-Engineer-Make-Corporation-New-York-NY-10001/makecorp/JP%26%234520249NY
Senior Data Lake...,Cardinal Integrated Technologies Inc,"New York, NY",19 hours ago,"Send your resume for immediate consideration with availability, contact and rate details to Title: Senior Data Lake...",https://www.dice.com/jobs/detail/Senior-Data-Lake-Engineer%26%2347Developer%26%2345Tech-Lead-Cardinal-Integrated-Technologies-Inc-New-York-NY-10001/10121181/6333419
Equity / SQL Developer (Consulting),The Caldwell Group,"New York, NY",10 hours ago,Looking for a Developer to join the Equities IT team to develop solutions for Equities Front-Back systems. You will work,https://www.dice.com/jobs/detail/Equity-%26%2347-SQL-Developer-%28Consulting%29-The-Caldwell-Group-New-York-NY-10001/caldwell/6118788
Sr. DevOps Network Engineer,Experis,"Short Hills, NJ",6 minutes ago,"URGENT NEED - Senior DevOps Network Engineer role in Short Hills, NJ!! Please Note: Only W2 submissions are allowed. Third",https://www.dice.com/jobs/detail/Sr.-DevOps-Network-Engineer-Experis-Short-Hills-NJ-07078/COMSYSD/FOX_11451544%26%2345608
Java Developer with Capital Market...,Synechron Inc.,"New York City, NY",1 month ago,"About Synechron: Synechron is one of the fastest-growing digital, business consulting & technology firms in the world. Specialized...",https://www.dice.com/jobs/detail/Java-Developer-with-Capital-Market-Experience-Synechron-Inc.-New-York-City-NY-10006/10111699/336597
Contract - Data Engineer (2/3...,Talent International,"New York, NY",2 weeks ago,Contract Data Engineer Role My client is a well-known name in the music industry based in NYC. They are expanding,https://www.dice.com/jobs/detail/Contract-%26%2345-Data-Engineer-%282%26%23473-years-experience%29-Talent-International-New-York-NY-10001/91074980/6330379
Splunk Consultant - Long Term...,DTG Consulting Solutions Inc.,"New York, NY",2 weeks ago,"Major Data Center located in downtown, New York City, is seeking a Splunk consultant for long-term engagement. Candidates need to",https://www.dice.com/jobs/detail/Splunk-Consultant-%26%2345-Long-Term-Project%2C-Candidate-local-to-New-York-City-DTG-Consulting-Solutions-Inc.-New-York-NY-10001/datacny/6337094
Looking for Mandarin-speaking Java...,Career Cloud Inc,"Nyc, NY",2 weeks ago,"Looking for Mandarin-speaking Java Developers in NYC/NJ/CT!! -Global Investment Bank - Strong academic background in Computer Science,...",https://www.dice.com/jobs/detail/Looking-for-Mandarin%26%2345speaking-Java-Developers-in-NY%26%2347NJ-for-IB%21-%28SUNDEEP-P%23201.565.2634%29-Career-Cloud-Inc-Nyc-NY-10001/RTX1d4313/6236870
Tibco Developer (Local Only - F2F...,The Silicon Partners Inc.,"Union, NJ",1 week ago,F2F Interview must and only local candidates. Job Description: This position will provide Administrative Support for the TIBCO...,https://www.dice.com/jobs/detail/Tibco-Developer-%28Local-Only-%26%2345-F2F-Interview%29%29-The-Silicon-Partners-Inc.-Union-NJ-07083/90979346/Tibco_Union_NJ
Urgent need for DATA ENGINEER...,Sriven Systems Inc.,"Port Washington, NY",7 days ago,"Hi, Hope you are doing great, Once check the JD and please let me know your interest .. Title: Data",https://www.dice.com/jobs/detail/Urgent-need-for-DATA-ENGINEER-%40Port-Washington%2C-New-York-Sriven-Systems-Inc.-Port-Washington-NY-11050/10238807/SREE121719
Urgent need for DATA ENGINEER @@...,Sriven Systems Inc.,"Port Washington, NY",7 days ago,"Hi, Greetings from Sriven Systems! Please go through the below Position and If you are interested send me your Updated",https://www.dice.com/jobs/detail/Urgent-need-for-DATA-ENGINEER-%40%40-Port-Washington%2C-NY-Sriven-Systems-Inc.-Port-Washington-NY-11050/10238807/AKBR121919
Lead BA - ION Marketview MMI -...,Botsford Associates LLC,"New York, NY",6 days ago,One of our clients is in need of a solid ION Subject matter expert to help implement pricing solutions for,https://www.dice.com/jobs/detail/Lead-BA-%26%2345-ION-Marketview-MMI-%26%2345-Fixed-Income-e%26%2345Trading-%26%2345-%24125%26%2347hr-Botsford-Associates-LLC-New-York-NY-10001/10364413/6345787
"MDM Developer--NYC, NY",Kani Solutions,"New York City, NY",4 days ago,"Hi, Hope u doing well This is Sadhana from Kani solution I have urgent requirement for my client, Please have",https://www.dice.com/jobs/detail/MDM-Developer%26%2345%26%2345NYC%2C-NY-Kani-Solutions-New-York-City-NY-10259/10360587/2019%26%23455793
Direct Client- Sr. TIBCO...,Cardinal Integrated Technologies Inc,"Union, NJ",19 hours ago,"Send your resume for immediate consideration with availability, contact and rate details to Position: Sr. TIBCO Administrator...",https://www.dice.com/jobs/detail/Direct-Client%26%2345-Sr.-TIBCO-Administrator-Cardinal-Integrated-Technologies-Inc-Union-NJ-07083/10121181/6339758
SQL Database Developer - Direct...,ACI Infotech,"Nyc, NY",3 days ago,Greetings from ACI ! ACI Financial Services is looking for SQL Database developer Cloud Experience is Plus. Minimum Qualifications 8+,https://www.dice.com/jobs/detail/SQL-Database-Developer-%26%2345-Direct-Client-ACI-Infotech-Nyc-NY-10001/10342460/6345006
UI/Angular Developer - F2F...,Cygnus Professionals,"New York, NY",20 hours ago,"Position: UI/Angular Developer Location: NYC, NY Duration: Long term Locals Preferred- In person mandatory Areas of software...",https://www.dice.com/jobs/detail/UI%26%2347Angular-Developer-%26%2345-F2F-interview-Cygnus-Professionals-New-York-NY-10001/10426508/6340977
Data Scientist with SAS Exp,Infinity Tech Group Inc,"Jericho, NY",20 hours ago,PCH s Analytical Science team is looking for strong Data Scientists who will be primarily responsible for retraining various...,https://www.dice.com/jobs/detail/Data-Scientist-with-SAS-Exp-Infinity-Tech-Group-Inc-Jericho-NY-11753/infnj003/Ram38
W2 | Senior Middleware Operations...,1 Points System LLC,"Jersey City, NJ",18 hours ago,Looking for Senior Middleware Operations Engineer with Production Support on Client's W2. Share Profile to vineet.s@1pointsys.com Job...,https://www.dice.com/jobs/detail/W2-%7C-Senior-Middleware-Operations-Engineer-in-Jersey-City-1-Points-System-LLC-Jersey-City-NJ-07097/91001743/2019%26%2345894
Senior Java Full Stack Developer...,SaasPack,"Armonk, NY",18 hours ago,Technical Qualifications Must have minimum 8 years of experience in designing and developing complex custom applications in JAVA...,https://www.dice.com/jobs/detail/Senior-Java-Full-Stack-Developer-%28Direct-Client%29-SaasPack-Armonk-NY-10504/91017730/6343804
Linux Engineer(Those authorized to...,Talent Anytime,"Jersey City, NJ",17 hours ago,"Hi, Please find the requirement below , If you find yourself comfortable with the requirement please reply back with your",https://www.dice.com/jobs/detail/Linux-Engineer%28Those-authorized-to-work-in-the-United-States-without-sponsorship-are-encouraged-to-apply.%29-Talent-Anytime-Jersey-City-NJ-07097/91094182/6347740
PeopleSoft Campus Solutions...,"BCI-IT, Inc.","New York, NY",15 hours ago,BCI~IT provides comprehensive technical consulting and implementation services and full-service managed staffing solutions for a wide...,https://www.dice.com/jobs/detail/PeopleSoft-Campus-Solutions-Consultant-%26%2345-Work-Remotely-BCI%26%2345IT%2C-Inc.-New-York-NY-10001/RTX1cd94b/6347879
DevOps/AWS Engineer (LOCALS ONLY),Techtriad Team - T3,"New York City, NY",2 weeks ago,"Title: DevOps / AWS Engineer Location: New York City, NY Duration: Long Term Position Summary: Implement and support AWS-based Kafka",https://www.dice.com/jobs/detail/DevOps%26%2347AWS-Engineer-%28LOCALS-ONLY%29-Techtriad-Team-%26%2345-T3-New-York-City-NY-10001/90995670/MSK001DEaws
scripting consultant,Savantis Solutions LLC,"New York, NJ",11 hours ago,"Performs program design, coding, benchmark testing, debugging and documentation. Responsible for apps dealing with the overall...",https://www.dice.com/jobs/detail/scripting-consultant-Savantis-Solutions-LLC-New-York-NJ-10001/10116737/2019%26%2345903
JavaScript Developer,Techstar Consulting Inc.,"Piscataway, NJ",7 days ago,Job Title: JavaScript Developer Location: Branchburg-NJ-USA Duration: 6+ Months Contract - Significant Python and Javascript Knowledge...,https://www.dice.com/jobs/detail/JavaScript-Developer-Techstar-Consulting-Inc.-Piscataway-NJ-08854/10201253/2019%26%23454183
"Product Analytics, Experimentation",Kforce Technology Staffing,"Brooklyn, NY",11 hours ago,"RESPONSIBILITIES: Kforce has a client in search of a Product Analytics, Experimentation in Brooklyn, New York (NY). Summary: The...",https://www.dice.com/jobs/detail/Product-Analytics%2C-Experimentation-Kforce-Technology-Staffing-Brooklyn-NY-11201/kforcecx/ITAQG1865598
Senior Automation Engineer,"TSR Consulting Services, Inc.","New York, NY",moments ago,"MEDIA SERVICES DURATION: 12+ MONTHS LOCATION: New York, NY OVERALL SUMMARY A company is seeking an experienced QA Automation Engineer",https://www.dice.com/jobs/detail/Senior-Automation-Engineer-TSR-Consulting-Services%2C-Inc.-New-York-NY-10001/tsrny/19%26%234504049
KDB+ DEVELOPER,"TSR Consulting Services, Inc.","New York, NY",moments ago,Senior KDB+/Q Developer NYC Long Term Contract Financial KDB is the strategic platform for realtime analytics across multiple front...,https://www.dice.com/jobs/detail/KDB%2B-DEVELOPER-TSR-Consulting-Services%2C-Inc.-New-York-NY-10019/tsrny/19%26%234503978
Senior UI Developer,Kforce Technology Staffing,"New York, NY",11 hours ago,RESPONSIBILITIES: Kforce's client is looking to bring on a Senior UI Developer to join their team. Summary: The environment is,https://www.dice.com/jobs/detail/Senior-UI-Developer-Kforce-Technology-Staffing-New-York-NY-10007/kforcecx/ITAQG1865270
UI Developer,Kforce Technology Staffing,"New York, NY",11 hours ago,"RESPONSIBILITIES: Kforce's client is looking to bring in an experienced UI Developer to join their growing team in New York,",https://www.dice.com/jobs/detail/UI-Developer-Kforce-Technology-Staffing-New-York-NY-10007/kforcecx/ITAQG1865267
Software Developer,"Stefanini, Inc.","New York, NY",moments ago,Stefanini is looking for a Software Developer in NY. Duties: The FICC Systematic Market Making (SMM) business consolidates and expands,https://www.dice.com/jobs/detail/Software-Developer-Stefanini%2C-Inc.-New-York-NY-10282/10106616/33244
Middleware Developer,ERP,Nj,1 day ago,"Requirements: Minimum 7 years' experience in technology engineering or operations with expertise in Linux and middleware, technologies...",https://www.dice.com/jobs/detail/Middleware-Developer-ERP--NJ-07030/10114195/2019%26%23454471
DevOps Engineer,The Engine Group,"New York, NY",2 hours ago,"Job Description: Location: US-NY-New York ID: 2019-2601 Overview EMX is a leading marketing technology company, leveraging a patented,...",https://www.dice.com/jobs/detail/DevOps-Engineer-The-Engine-Group-New-York-NY-10016/906563BA/116014752
Offensive Security Engineer,News Corp,"New York, NY",2 hours ago,"Job Description: As a global media and information services company, News Corp understands the importance of data security and...",https://www.dice.com/jobs/detail/Offensive-Security-Engineer-News-Corp-New-York-NY-10036/906563BA/116134777
Full-Stack Software Engineer,Accuity Delivery Systems LLC,"New York, NY",2 hours ago,Job Description: Accuity Delivery Systems is seeking a creative and self-motivated Full Stack Software Engineer. This engineer will...,https://www.dice.com/jobs/detail/Full%26%2345Stack-Software-Engineer-Accuity-Delivery-Systems-LLC-New-York-NY-10019/906563BA/116213101
Sr. Big Data Engineer,Kforce Technology Staffing,"New York, NY",11 hours ago,"RESPONSIBILITIES: Kforce has a client that is seeking a Sr. Big Data Engineer in New York, New York (NY). Summary:",https://www.dice.com/jobs/detail/Sr.-Big-Data-Engineer-Kforce-Technology-Staffing-New-York-NY-10285/kforcecx/ITAQG1866112
Software Developer - Web...,"TSR Consulting Services, Inc.","Montvale, NJ",moments ago,"Title: Software Developer Location: Montvale, NJ Industry: Accounting W2 ONLY Responsibilities/Qualfications: Architect and develop...",https://www.dice.com/jobs/detail/Software-Developer-%26%2345-Web-Applications-I-TSR-Consulting-Services%2C-Inc.-Montvale-NJ-07645/tsrnj/19%26%234504140
AWS Architect,Intone Networks Inc.,"New York, NY",1 hour ago,"Role: AWS Architect Location: New York , NY Duration: Long Term Contract Job Description: Enterprise level experience AWS solution...",https://www.dice.com/jobs/detail/AWS-Architect-Intone-Networks-Inc.-New-York-NY-10001/10423087/2019%26%2345338
FileMaker Developer,RedStream Technology LLC,"Paramus, NJ",16 minutes ago,"FileMaker Developer Paramus, NJ - Contract role This position requires an experienced FileMaker Pro Advanced developer to work...",https://www.dice.com/jobs/detail/FileMaker-Developer-RedStream-Technology-LLC-Paramus-NJ-07652/10228510/TR%26%234511894
Production Support Analyst,"VDart, Inc.","New York, NY",7 minutes ago,"VDart – We are a Global Information Technology Services & Workforce Solutions firm headquartered out of Atlanta, GA with...",https://www.dice.com/jobs/detail/Production-Support-Analyst-VDart%2C-Inc.-New-York-NY-10001/10330808/2019%26%234513200
Senior Middleware Operations...,"Fast Switch, Ltd.","Jersey City, NJ",8 minutes ago,Senior Middleware Operations Engineer Role: An outstanding career opportunity with a leading provider of securities brokerage services...,https://www.dice.com/jobs/detail/Senior-Middleware-Operations-Engineer-Fast-Switch%2C-Ltd.-Jersey-City-NJ-07304/fastoh/56091%26%2345107
